date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2019-09-16T00:00:00.000Z,219.9,220.13,217.56,217.73,21158141,53.1990460749,53.2546885515,52.6329443568,52.6740714047,84632564,0.0,1.0
2019-09-17T00:00:00.000Z,220.7,220.82,219.12,219.96,18386468,53.3925851238,53.4216159812,53.0103455022,53.2135615036,73545872,0.0,1.0
2019-09-18T00:00:00.000Z,222.77,222.85,219.44,221.06,25643093,53.8933674129,53.9127213178,53.0877611218,53.4796776959,102572372,0.0,1.0
2019-09-19T00:00:00.000Z,220.96,223.76,220.37,222.01,22187876,53.4554853147,54.132871986,53.3127502662,53.7095053165,88751504,0.0,1.0
2019-09-20T00:00:00.000Z,217.73,222.56,217.47,221.38,57977094,52.6740714047,53.8425634126,52.6111712138,53.5570933154,231908376,0.0,1.0
2019-09-23T00:00:00.000Z,218.72,219.84,217.65,218.95,19419648,52.9135759777,53.1845306462,52.6547174998,52.9692184543,77678592,0.0,1.0
2019-09-24T00:00:00.000Z,217.68,222.49,217.19,221.03,31434367,52.6619752141,53.8256287458,52.5434325467,53.4724199815,125737468,0.0,1.0
2019-09-25T00:00:00.000Z,221.03,221.5,217.14,218.55,22481006,53.4724199815,53.5861241728,52.5313363561,52.8724489298,89924024,0.0,1.0
2019-09-26T00:00:00.000Z,219.89,220.94,218.83,220.0,19088312,53.1966268368,53.4506468385,52.940187597,53.223238456,76353248,0.0,1.0
2019-09-27T00:00:00.000Z,218.82,220.96,217.28,220.54,25361285,52.9377683589,53.4554853147,52.5652056897,53.3538773141,101445140,0.0,1.0
2019-09-30T00:00:00.000Z,223.97,224.58,220.79,220.9,26318583,54.1836759863,54.3312495112,53.4143582668,53.4409698861,105274332,0.0,1.0
2019-10-01T00:00:00.000Z,224.59,228.22,224.2,225.07,36187163,54.3336687493,55.2118521838,54.2393184629,54.4497921786,144748652,0.0,1.0
2019-10-02T00:00:00.000Z,218.96,223.58,217.93,223.06,35767257,52.9716376924,54.0893257,52.7224561669,53.9635253182,143069028,0.0,1.0
2019-10-03T00:00:00.000Z,220.82,220.96,215.13,218.43,30352686,53.4216159812,53.4554853147,52.0450694957,52.8434180725,121410744,0.0,1.0
2019-10-04T00:00:00.000Z,227.01,227.49,223.89,225.64,34755553,54.9191243723,55.0352478016,54.1643220815,54.587688751,139022212,0.0,1.0
2019-10-07T00:00:00.000Z,227.06,229.93,225.84,226.27,30889269,54.9312205628,55.6255419009,54.6360735132,54.740100752,123557076,0.0,1.0
2019-10-08T00:00:00.000Z,224.4,228.06,224.33,225.82,29282700,54.2877032251,55.173144374,54.2707685584,54.631235037,117130800,0.0,1.0
2019-10-09T00:00:00.000Z,227.03,227.79,225.64,227.03,19029424,54.9239628485,55.107824945,54.587688751,54.9239628485,76117696,0.0,1.0
2019-10-10T00:00:00.000Z,230.09,230.44,227.3,227.93,28962984,55.6642497107,55.7489230446,54.9892822775,55.1416942786,115851936,0.0,1.0
2019-10-11T00:00:00.000Z,236.21,237.64,232.31,232.95,41990210,57.144823435,57.490774485,56.2013205714,56.3561518106,167960840,0.0,1.0
2019-10-14T00:00:00.000Z,235.87,238.13,234.67,234.9,24413484,57.0625693392,57.6093171524,56.7722607658,56.8279032424,97653936,0.0,1.0
2019-10-15T00:00:00.000Z,235.32,237.65,234.88,236.39,23040483,56.9295112431,57.4931937231,56.8230647661,57.188369721,92161932,0.0,1.0
2019-10-16T00:00:00.000Z,234.37,235.24,233.2,233.37,19286694,56.6996836224,56.9101573382,56.4166327634,56.4577598113,77146776,0.0,1.0
2019-10-17T00:00:00.000Z,235.28,236.15,233.52,235.09,17272897,56.9198342906,57.1303080063,56.494048383,56.8738687665,69091588,0.0,1.0
2019-10-18T00:00:00.000Z,236.41,237.58,234.29,234.59,24248023,57.1932081972,57.4762590563,56.6803297176,56.7529068609,96992092,0.0,1.0
2019-10-21T00:00:00.000Z,240.51,240.99,237.32,237.52,21811567,58.185095823,58.3012192524,57.4133588654,57.4617436276,87246268,0.0,1.0
2019-10-22T00:00:00.000Z,239.96,242.2,239.62,241.16,22684001,58.0520377269,58.5939470639,57.9697836311,58.3423463002,90736004,0.0,1.0
2019-10-23T00:00:00.000Z,243.18,243.24,241.22,242.1,19932545,58.8310323988,58.8455478275,58.3568617289,58.5697546827,79730180,0.0,1.0
2019-10-24T00:00:00.000Z,243.58,244.8,241.81,244.51,17916255,58.9278019233,59.2229489729,58.4995967775,59.1527910676,71665020,0.0,1.0
2019-10-25T00:00:00.000Z,246.58,246.73,242.88,243.16,18369296,59.6535733568,59.6898619284,58.7584552555,58.8261939226,73477184,0.0,1.0
2019-10-28T00:00:00.000Z,249.05,249.25,246.72,247.42,23655368,60.2511251703,60.2995099326,59.6874426903,59.8567893581,94621472,0.0,1.0
2019-10-29T00:00:00.000Z,243.29,249.75,242.57,248.97,35709867,58.857644018,60.4204718381,58.683458874,60.2317712654,142839468,0.0,1.0
2019-10-30T00:00:00.000Z,243.26,245.3,241.21,244.76,31130522,58.8503863037,59.3439108785,58.3544424908,59.2132720204,124522088,0.0,1.0
2019-10-31T00:00:00.000Z,248.76,249.17,237.26,247.24,34790520,60.1809672651,60.2801560277,57.3988434367,59.8132430721,139162080,0.0,1.0
2019-11-01T00:00:00.000Z,255.82,255.93,249.16,249.54,37781334,61.8889493719,61.9155609911,60.2777367896,60.3696678378,151125336,0.0,1.0
2019-11-04T00:00:00.000Z,257.5,257.85,255.38,257.33,25817952,62.2953813747,62.3800547086,61.782502895,62.2542543268,103271808,0.0,1.0
2019-11-05T00:00:00.000Z,257.13,258.19,256.32,257.05,19974427,62.2058695645,62.4623088044,62.0099112775,62.1865156596,79897708,0.0,1.0
2019-11-06T00:00:00.000Z,257.24,257.49,255.37,256.77,18966124,62.2324811838,62.2929621366,61.7800836569,62.1187769925,75864496,0.0,1.0
2019-11-07T00:00:00.000Z,259.43,260.35,258.11,258.74,23735083,62.9485756648,63.1718061686,62.6282884202,62.7811527869,94940332,0.77,1.0
2019-11-08T00:00:00.000Z,260.14,260.44,256.85,258.69,17520495,63.1208513797,63.1936439353,62.3225596866,62.7690206943,70081980,0.0,1.0
2019-11-11T00:00:00.000Z,262.2,262.47,258.28,258.3,20507459,63.6206935949,63.6862068949,62.669537535,62.674390372,82029836,0.0,1.0
2019-11-12T00:00:00.000Z,261.96,262.79,260.92,261.55,21847226,63.5624595504,63.7638522875,63.3101120243,63.462976391,87388904,0.0,1.0
2019-11-13T00:00:00.000Z,264.47,264.78,261.07,261.13,25817593,64.1714905989,64.246709573,63.3465083021,63.3610668132,103270372,0.0,1.0
2019-11-14T00:00:00.000Z,262.64,264.88,262.1,263.75,22395556,63.7274560097,64.2709737582,63.5964294097,63.9967884655,89582224,0.0,1.0
2019-11-15T00:00:00.000Z,265.76,265.78,263.01,263.68,25093666,64.484498588,64.489351425,63.817233495,63.9798035358,100374664,0.0,1.0
2019-11-18T00:00:00.000Z,267.1,267.43,264.23,265.8,21700897,64.8096386697,64.8897104808,64.1132565544,64.4942042621,86803588,0.0,1.0
2019-11-19T00:00:00.000Z,266.29,268.0,265.39,267.9,19069597,64.6130987695,65.0280163365,64.3947211027,65.0037521513,76278388,0.0,1.0
2019-11-20T00:00:00.000Z,263.19,266.08,260.4,265.54,26609919,63.8609090283,64.5621439806,63.1839382612,64.4311173805,106439676,0.0,1.0
2019-11-21T00:00:00.000Z,262.01,264.01,261.18,263.69,30348778,63.574591643,64.059875347,63.3731989058,63.9822299543,121395112,0.0,1.0
2019-11-22T00:00:00.000Z,261.78,263.18,260.84,262.59,16331263,63.518784017,63.8584826098,63.2907006761,63.7153239171,65325052,0.0,1.0
2019-11-25T00:00:00.000Z,266.37,266.44,262.52,262.71,21029517,64.6325101177,64.6494950473,63.6983389875,63.7444409394,84118068,0.0,1.0
2019-11-26T00:00:00.000Z,264.29,267.16,262.5,266.94,26334882,64.1278150655,64.8241971808,63.6934861505,64.7708159733,105339528,0.0,1.0
2019-11-27T00:00:00.000Z,267.84,267.98,265.31,265.58,16386122,64.9891936401,65.0231634994,64.3753097546,64.4408230546,65544488,0.0,1.0
2019-11-29T00:00:00.000Z,267.25,268.0,265.9,266.6,11654363,64.8460349475,65.0280163365,64.5184684473,64.6883177437,46617452,0.0,1.0
2019-12-02T00:00:00.000Z,264.16,268.25,263.45,267.27,23693550,64.0962716248,65.0886767995,63.9239959099,64.8508877845,94774200,0.0,1.0
2019-12-03T00:00:00.000Z,259.45,259.53,256.29,258.31,29377268,62.9534285018,62.97283985,62.1866802495,62.6768167906,117509072,0.0,1.0
2019-12-04T00:00:00.000Z,261.74,263.31,260.68,261.07,16810388,63.5090783429,63.8900260506,63.2518779798,63.3465083021,67241552,0.0,1.0
2019-12-05T00:00:00.000Z,265.58,265.89,262.73,263.79,18661343,64.4408230546,64.5160420287,63.7492937764,64.0064941395,74645372,0.0,1.0
2019-12-06T00:00:00.000Z,270.71,271.0,267.3,267.48,26547493,65.6855757554,65.7559418925,64.8581670401,64.9018425734,106189972,0.0,1.0
2019-12-09T00:00:00.000Z,266.92,270.8,264.91,270.0,32182645,64.7659631363,65.7074135221,64.2782530138,65.5133000405,128730580,0.0,1.0
2019-12-10T00:00:00.000Z,268.48,270.07,265.86,268.6,22632383,65.1444844254,65.5302849701,64.5087627732,65.1736014477,90529532,0.0,1.0
2019-12-11T00:00:00.000Z,270.77,271.1,268.5,268.81,19723391,65.7001342665,65.7802060777,65.1493372625,65.2245562366,78893564,0.0,1.0
2019-12-12T00:00:00.000Z,271.46,272.56,267.32,267.78,34437042,65.8675571444,66.1344631816,64.8630198771,64.974635129,137748168,0.0,1.0
2019-12-13T00:00:00.000Z,275.15,275.3,270.93,271.46,33432806,66.7629055783,66.7993018561,65.7389569628,65.8675571444,133731224,0.0,1.0
2019-12-16T00:00:00.000Z,279.86,280.79,276.98,277.0,32081105,67.9057487012,68.1314056236,67.2069401674,67.2117930045,128324420,0.0,1.0
2019-12-17T00:00:00.000Z,280.41,281.77,278.8,279.57,28575798,68.0392017198,68.3691946385,67.6485483381,67.8353825641,114303192,0.0,1.0
2019-12-18T00:00:00.000Z,279.74,281.9,279.12,279.8,29024687,67.876631679,68.4007380793,67.7261937307,67.8911901901,116098748,0.0,1.0
2019-12-19T00:00:00.000Z,280.02,281.18,278.95,279.5,24626947,67.9445713975,68.2260359458,67.6849446159,67.8183976345,98507788,0.0,1.0
2019-12-20T00:00:00.000Z,279.44,282.65,278.56,282.23,69032743,67.8038391234,68.5827194683,67.5903142936,68.4808098904,276130972,0.0,1.0
2019-12-23T00:00:00.000Z,284.0,284.25,280.37,280.53,24677883,68.9102859685,68.9709464315,68.0294960457,68.068318742,98711532,0.0,1.0
2019-12-24T00:00:00.000Z,284.27,284.89,282.92,284.69,12119714,68.9757992685,69.1262372168,68.6482327683,69.0777088464,48478856,0.0,1.0
2019-12-26T00:00:00.000Z,289.91,289.98,284.7,284.82,23334004,70.3442993138,70.3612842435,69.0801352649,69.1092522871,93336016,0.0,1.0
2019-12-27T00:00:00.000Z,289.8,293.97,288.12,291.12,36592936,70.3176087101,71.3294252329,69.9099703987,70.6378959547,146371744,0.0,1.0
2019-12-30T00:00:00.000Z,291.52,292.69,285.22,289.46,36059614,70.7349526955,71.0188436624,69.2063090279,70.2351104804,144238456,0.0,1.0
2019-12-31T00:00:00.000Z,293.65,293.68,289.52,289.93,25247625,71.2517798403,71.2590590959,70.2496689915,70.3491521509,100990500,0.0,1.0
2020-01-02T00:00:00.000Z,300.35,300.6,295.19,296.24,33911864,72.8774802487,72.9381407117,71.6254482924,71.880222237,135647456,0.0,1.0
2020-01-03T00:00:00.000Z,297.43,300.58,296.5,297.15,36633878,72.1689660409,72.9332878747,71.9433091185,72.1010263223,146535512,0.0,1.0
2020-01-06T00:00:00.000Z,299.8,299.96,292.75,293.79,29644644,72.7440272301,72.7828499264,71.0334021735,71.2857496996,118578576,0.0,1.0
2020-01-07T00:00:00.000Z,298.39,300.9,297.48,299.84,27877655,72.4019022188,73.0109332673,72.1810981335,72.7537329042,111510620,0.0,1.0
2020-01-08T00:00:00.000Z,303.19,304.44,297.16,297.16,33090946,73.5665831084,73.8698854234,72.1034527408,72.1034527408,132363784,0.0,1.0
2020-01-09T00:00:00.000Z,309.63,310.43,306.2,307.24,42621542,75.1291966353,75.3233101169,74.2969350829,74.549282609,170486168,0.0,1.0
2020-01-10T00:00:00.000Z,310.33,312.67,308.25,310.6,35217272,75.2990459317,75.8668278654,74.7943508795,75.3645592317,140869088,0.0,1.0
2020-01-13T00:00:00.000Z,316.96,317.07,311.15,311.64,30028742,76.9077614105,76.9344520142,75.4980122503,75.6169067578,120114968,0.0,1.0
2020-01-14T00:00:00.000Z,312.68,317.57,312.17,316.7,40653457,75.8692542839,77.0557729402,75.7455069394,76.8446745289,162613828,0.0,1.0
2020-01-15T00:00:00.000Z,311.34,315.5,309.55,311.85,30480882,75.5441142022,76.5535043065,75.1097852871,75.6678615467,121923528,0.0,1.0
2020-01-16T00:00:00.000Z,315.24,315.7,312.09,313.59,27207254,76.490417425,76.6020326769,75.7260955912,76.0900583692,108829016,0.0,1.0
2020-01-17T00:00:00.000Z,318.73,318.74,315.0,316.27,34454117,77.3372374885,77.339663907,76.4321833805,76.7403385326,137816468,0.0,1.0
2020-01-21T00:00:00.000Z,316.57,319.02,316.0,317.19,27235039,76.8131310882,77.4076036256,76.6748252325,76.9635690364,108940156,0.0,1.0
2020-01-22T00:00:00.000Z,317.7,319.99,317.31,318.58,25458115,77.0873163809,77.642966222,76.9926860587,77.3008412107,101832460,0.0,1.0
2020-01-23T00:00:00.000Z,319.23,319.56,315.65,317.92,26117993,77.4585584145,77.5386302257,76.5899005843,77.1406975884,104471972,0.0,1.0
2020-01-24T00:00:00.000Z,318.31,323.33,317.52,320.25,36634380,77.2353279107,78.4533900077,77.0436408476,77.7060531036,146537520,0.0,1.0
2020-01-27T00:00:00.000Z,308.95,311.77,304.88,310.06,40485005,74.9642001759,75.6484501986,73.9766478383,75.2335326317,161940020,0.0,1.0
2020-01-28T00:00:00.000Z,317.69,318.4,312.19,312.6,40558486,77.0848899624,77.2571656773,75.7503597764,75.8498429357,162233944,0.0,1.0
2020-01-29T00:00:00.000Z,324.34,327.85,321.38,324.45,54149928,78.6984582782,79.5501311788,77.9802383963,78.725148882,216599712,0.0,1.0
2020-01-30T00:00:00.000Z,323.87,324.09,318.75,320.54,31685808,78.5844166078,78.6377978152,77.3420903255,77.7764192406,126743232,0.0,1.0
2020-01-31T00:00:00.000Z,309.51,322.68,308.29,320.93,49897096,75.1000796131,78.2956728039,74.8040565536,77.8710495629,199588384,0.0,1.0
2020-02-03T00:00:00.000Z,308.66,313.49,302.22,304.3,43496401,74.8938340389,76.065794184,73.331220512,73.8359155641,173985604,0.0,1.0
2020-02-04T00:00:00.000Z,318.85,319.64,313.63,315.31,34154134,77.3663545107,77.5580415738,76.0997640433,76.5074023547,136616536,0.0,1.0
2020-02-05T00:00:00.000Z,321.45,324.76,318.95,323.52,29706718,77.997223326,78.8003678561,77.3906186959,78.4994919596,118826872,0.0,1.0
2020-02-06T00:00:00.000Z,325.21,325.22,320.26,322.57,26356385,78.9095566895,78.911983108,77.7084795221,78.2689822002,105425540,0.0,1.0
2020-02-07T00:00:00.000Z,320.03,323.4,318.0,322.37,29421012,77.8395061222,78.6591765769,77.3457580441,78.408654153,117684048,0.77,1.0
2020-02-10T00:00:00.000Z,321.55,321.55,313.85,314.18,27337215,78.2092091166,78.2092091166,76.336371579,76.4166360449,109348860,0.0,1.0
2020-02-11T00:00:00.000Z,319.61,323.9,318.71,323.6,23580780,77.7373513474,78.780789404,77.5184482586,78.7078217077,94323120,0.0,1.0
2020-02-12T00:00:00.000Z,327.2,327.22,321.47,321.47,28432573,79.583434063,79.588298576,78.1897510642,78.1897510642,113730292,0.0,1.0
2020-02-13T00:00:00.000Z,324.87,326.22,323.35,324.19,23686892,79.0167182886,79.3450729218,78.6470152942,78.8513248437,94747568,0.0,1.0
2020-02-14T00:00:00.000Z,324.95,325.98,322.85,324.74,20028447,79.0361763409,79.2866987648,78.5254024671,78.9850989536,80113788,0.0,1.0
2020-02-18T00:00:00.000Z,319.0,319.75,314.61,315.36,38190545,77.5889836983,77.771402939,76.5212230762,76.7036423169,152762180,0.0,1.0
2020-02-19T00:00:00.000Z,323.62,324.57,320.0,320.0,23495991,78.7126862208,78.9437505923,77.8322093525,77.8322093525,93983964,0.0,1.0
2020-02-20T00:00:00.000Z,320.3,324.65,318.21,322.63,25141489,77.9051770488,78.9632086447,77.3968354315,78.4718928231,100565956,0.0,1.0
2020-02-21T00:00:00.000Z,313.05,320.45,310.5,318.62,32426415,76.1417910556,77.9416608969,75.5215656374,77.4965579497,129705660,0.0,1.0
2020-02-24T00:00:00.000Z,298.18,304.18,289.23,297.26,55548828,72.5250255773,73.9843795027,70.348155972,72.3012579754,222195312,0.0,1.0
2020-02-25T00:00:00.000Z,288.08,302.53,286.13,300.95,57668364,70.0684464696,73.5830571732,69.5941564439,73.1987606395,230673456,0.0,1.0
2020-02-26T00:00:00.000Z,292.65,297.88,286.5,286.53,49678431,71.1799877094,72.452057881,69.6841499359,69.6914467056,198713724,0.0,1.0
2020-02-27T00:00:00.000Z,273.52,286.0,272.96,281.1,80151381,66.5270809441,69.5625371088,66.3908745777,68.3707314031,320605524,0.0,1.0
2020-02-28T00:00:00.000Z,273.36,278.41,256.37,257.26,106721230,66.4881648394,67.7164543932,62.3557609741,62.5722318063,426884920,0.0,1.0
2020-03-02T00:00:00.000Z,298.81,301.44,277.72,282.28,85349339,72.6782577395,73.3179412101,67.5486286918,68.6577376751,341397356,0.0,1.0
2020-03-03T00:00:00.000Z,289.32,304.0,285.8,303.67,79868852,70.3700462809,73.9405988849,69.513891978,73.860334419,319475408,0.0,1.0
2020-03-04T00:00:00.000Z,302.74,303.4,293.13,296.44,54794568,73.6341345606,73.7946634924,71.2967360235,72.1018129389,219178272,0.0,1.0
2020-03-05T00:00:00.000Z,292.92,299.55,291.41,295.52,46893219,71.2456586361,72.8582447236,70.8783878982,71.8780453371,187572876,0.0,1.0
2020-03-06T00:00:00.000Z,289.03,290.82,281.23,282.0,56544246,70.2995108411,70.7348847622,68.4023507382,68.5896344919,226176984,0.0,1.0
2020-03-09T00:00:00.000Z,266.17,278.09,263.0,263.75,71686208,64.7393723855,67.6386221839,63.9683470616,64.1507663023,286744832,0.0,1.0
2020-03-10T00:00:00.000Z,285.34,286.44,269.37,277.14,71322520,69.402008177,69.6695563967,65.517694479,67.4075578124,285290080,0.0,1.0
2020-03-11T00:00:00.000Z,275.43,281.22,271.86,277.39,64094970,66.9916419436,68.3999184816,66.1233263581,67.4683642259,256379880,0.0,1.0
2020-03-12T00:00:00.000Z,248.23,270.0,248.0,255.94,104618517,60.3759041487,65.6709266412,60.3199622482,62.2511739428,418474068,0.0,1.0
2020-03-13T00:00:00.000Z,277.97,279.92,252.95,264.89,92683032,67.6094351054,68.0837251311,61.5239292366,64.4280435481,370732128,0.0,1.0
2020-03-16T00:00:00.000Z,242.21,259.08,240.0,241.95,80605865,58.9116857102,63.014902497,58.3741570144,58.8484470401,322423460,0.0,1.0
2020-03-17T00:00:00.000Z,252.86,257.61,238.4,247.51,81013965,61.5020389277,62.6573607853,57.9849959676,60.2007816776,324055860,0.0,1.0
2020-03-18T00:00:00.000Z,246.67,250.0,237.12,239.77,75058406,59.9964721281,60.8064135567,57.6736671302,58.3182151139,300233624,0.0,1.0
2020-03-19T00:00:00.000Z,244.78,252.84,242.61,247.39,67964255,59.5367756416,61.4971744147,59.0089759719,60.1715945991,271857020,0.0,1.0
2020-03-20T00:00:00.000Z,229.24,251.83,228.0,247.18,100423346,55.7570489749,61.2515165039,55.4554491637,60.1205172117,401693384,0.0,1.0
2020-03-23T00:00:00.000Z,224.37,228.5,212.61,228.08,84188208,54.5725400388,55.5770619908,51.7122063451,55.474907216,336752832,0.0,1.0
2020-03-24T00:00:00.000Z,246.88,247.69,234.3,236.36,71882773,60.0475495155,60.2445622954,56.9877707853,57.488815633,287531092,0.0,1.0
2020-03-25T00:00:00.000Z,245.52,258.25,244.3,250.75,75900510,59.7167626257,62.813025204,59.4200273276,60.9888327973,303602040,0.0,1.0
2020-03-26T00:00:00.000Z,258.44,258.68,246.36,246.52,63140169,62.8592380783,62.9176122353,59.9210721753,59.95998828,252560676,0.0,1.0
2020-03-27T00:00:00.000Z,247.74,255.87,247.05,252.75,51054153,60.2567235781,62.234148147,60.0888978767,61.4752841058,204216612,0.0,1.0
2020-03-30T00:00:00.000Z,254.81,255.52,249.4,250.74,41994110,61.9763289535,62.149019168,60.6604781641,60.9864005408,167976440,0.0,1.0
2020-03-31T00:00:00.000Z,254.29,262.49,252.0,255.6,49250501,61.8498516133,63.844301978,61.2928648651,62.1684772203,197002004,0.0,1.0
2020-04-01T00:00:00.000Z,240.91,248.72,239.13,246.5,44054638,58.5954923597,60.4950847192,58.1625506952,59.9551237669,176218552,0.0,1.0
2020-04-02T00:00:00.000Z,244.93,245.15,236.9,240.34,41483493,59.5732594897,59.6267691337,57.6201574863,58.4568537368,165933972,0.0,1.0
2020-04-03T00:00:00.000Z,241.41,245.7,238.97,242.8,32470017,58.7171051869,59.7605432435,58.1236345905,59.0551888462,129880068,0.0,1.0
2020-04-06T00:00:00.000Z,262.47,263.11,249.38,250.9,50455071,63.8394374649,63.9951018836,60.655613651,61.0253166455,201820284,0.0,1.0
2020-04-07T00:00:00.000Z,259.43,271.7,259.0,270.8,50721831,63.100031476,66.0844102534,62.9954444447,65.8655071646,202887324,0.0,1.0
2020-04-08T00:00:00.000Z,266.07,267.37,261.23,262.74,42223821,64.7150498201,65.0312431706,63.5378376536,63.9051083915,168895284,0.0,1.0
2020-04-09T00:00:00.000Z,267.99,270.07,264.7,268.7,40529123,65.1820430762,65.687952437,64.3818306738,65.3547332907,162116492,0.0,1.0
2020-04-13T00:00:00.000Z,273.25,273.7,265.83,268.31,32755731,66.4614100174,66.5708615618,64.6566756631,65.2598752855,131022924,0.0,1.0
2020-04-14T00:00:00.000Z,287.05,288.25,278.05,280.0,48748672,69.8179240458,70.1097948308,67.6288931577,68.1031831835,194994688,0.0,1.0
2020-04-15T00:00:00.000Z,284.43,286.33,280.63,282.4,32788641,69.1806728317,69.6428015747,68.2564153456,68.6869247536,131154564,0.0,1.0
2020-04-16T00:00:00.000Z,286.69,288.2,282.35,287.38,39281290,69.7303628102,70.0976335481,68.6747634709,69.8981885117,157125160,0.0,1.0
2020-04-17T00:00:00.000Z,282.8,286.95,276.86,284.69,53812478,68.7842150153,69.7936014803,67.3394546292,69.2439115018,215249912,0.0,1.0
2020-04-20T00:00:00.000Z,276.93,281.68,276.85,277.95,32503750,67.356480425,68.5118022826,67.3370223726,67.6045705923,130015000,0.0,1.0
2020-04-21T00:00:00.000Z,268.37,277.25,265.43,276.28,45247893,65.2744688248,67.4343126343,64.5593854014,67.1983837497,180991572,0.0,1.0
2020-04-22T00:00:00.000Z,276.1,277.9,272.2,273.61,29264342,67.154603132,67.5924093096,66.2060230805,66.548971253,117057368,0.0,1.0
2020-04-23T00:00:00.000Z,275.03,281.75,274.87,275.87,31203582,66.894351682,68.5288280784,66.8554355773,67.0986612315,124814328,0.0,1.0
2020-04-24T00:00:00.000Z,282.97,283.01,277.0,277.2,31627183,68.8255633765,68.8352924027,67.3735062208,67.4221513516,126508732,0.0,1.0
2020-04-27T00:00:00.000Z,283.17,284.54,279.95,281.8,29271893,68.8742085074,69.2074276536,68.0910219007,68.5409893611,117087572,0.0,1.0
2020-04-28T00:00:00.000Z,278.58,285.83,278.2,285.08,28001187,67.7578027545,69.5211887476,67.6653770059,69.3387695069,112004748,0.0,1.0
2020-04-29T00:00:00.000Z,287.73,289.67,283.89,284.73,34320204,69.9833174906,70.4551752598,69.0493309784,69.253640528,137280816,0.0,1.0
2020-04-30T00:00:00.000Z,293.8,294.53,288.35,289.96,45765968,71.4596972118,71.6372519394,70.1341173963,70.5257106996,183063872,0.0,1.0
2020-05-01T00:00:00.000Z,289.07,299.0,285.85,286.25,60154175,70.3092398673,72.7244706138,69.5260532607,69.6233435224,240616700,0.0,1.0
2020-05-04T00:00:00.000Z,293.16,293.69,286.32,289.17,33391986,71.3040327931,71.4329423898,69.6403693182,70.3335624327,133567944,0.0,1.0
2020-05-05T00:00:00.000Z,297.56,301.0,294.46,295.06,36937795,72.3742256717,73.2109219222,71.6202261436,71.7661615361,147751180,0.0,1.0
2020-05-06T00:00:00.000Z,300.63,303.24,298.87,300.46,35583438,73.1209284302,73.7557473877,72.6928512787,73.0795800689,142333752,0.0,1.0
2020-05-07T00:00:00.000Z,303.74,305.17,301.97,303.22,28803764,73.8773602148,74.2251729003,73.4468508068,73.7508828746,115215056,0.0,1.0
2020-05-08T00:00:00.000Z,310.13,310.35,304.29,305.64,33511985,75.6310171818,75.684668308,74.2068236489,74.536046469,134047940,0.82,1.0
2020-05-11T00:00:00.000Z,315.01,317.05,307.24,308.1,36486561,76.8210967092,77.3185889707,74.926236478,75.1359636079,145946244,0.0,1.0
2020-05-12T00:00:00.000Z,311.41,319.69,310.91,317.83,40575263,75.943169189,77.9624024855,75.8212348112,77.5088066001,162301052,0.0,1.0
2020-05-13T00:00:00.000Z,307.65,315.95,303.21,312.15,50155639,75.0262226678,77.0503333395,73.9434453929,76.1236320681,200622556,0.0,1.0
2020-05-14T00:00:00.000Z,309.54,309.79,301.53,304.51,39732269,75.487134616,75.5481018049,73.5337458834,74.2604747752,158929076,0.0,1.0
2020-05-15T00:00:00.000Z,307.71,307.9,300.21,300.35,41587094,75.0408547932,75.0871898567,73.211839126,73.2459807518,166348376,0.0,1.0
2020-05-18T00:00:00.000Z,314.96,316.5,310.32,313.17,33843125,76.8089032714,77.1844611551,75.6773522453,76.3723781989,135372500,0.0,1.0
2020-05-19T00:00:00.000Z,313.14,318.52,313.01,315.03,25432385,76.3650621362,77.6770760415,76.333359198,76.8259740843,101729540,0.0,1.0
2020-05-20T00:00:00.000Z,319.23,319.52,316.52,316.68,27876215,77.850222858,77.9209447971,77.1893385302,77.2283575311,111504860,0.0,1.0
2020-05-21T00:00:00.000Z,316.85,320.89,315.87,318.66,25672211,77.2698152196,78.2550449923,77.0308238391,77.7112176672,102688844,0.0,1.0
2020-05-22T00:00:00.000Z,318.89,319.23,315.35,315.77,20450754,77.767307481,77.850222858,76.9040120861,77.0064369635,81803016,0.0,1.0
2020-05-26T00:00:00.000Z,316.73,324.24,316.5,323.5,31380454,77.2405509689,79.0720053236,77.1844611551,78.8915424445,125521816,0.0,1.0
2020-05-27T00:00:00.000Z,318.11,318.71,313.09,316.14,28236274,77.5770898517,77.723411105,76.3528686984,77.0966684031,112945096,0.0,1.0
2020-05-28T00:00:00.000Z,318.25,323.44,315.63,316.77,33449103,77.6112314774,78.8769103191,76.9722953377,77.2503057191,133796412,0.0,1.0
2020-05-29T00:00:00.000Z,317.94,321.15,316.47,319.25,38399532,77.5356321632,78.3184508688,77.1771450924,77.8551002331,153598128,0.0,1.0
2020-06-01T00:00:00.000Z,321.85,322.35,317.21,317.75,20254653,78.4891589977,78.6110933755,77.3576079716,77.4892970996,81018612,0.0,1.0
2020-06-02T00:00:00.000Z,323.34,323.44,318.93,320.75,21910704,78.8525234436,78.8769103191,77.7770622313,78.2209033665,87642816,0.0,1.0
2020-06-03T00:00:00.000Z,325.12,326.2,322.3,324.66,26122804,79.2866098286,79.5499880847,78.5988999377,79.174430201,104491216,0.0,1.0
2020-06-04T00:00:00.000Z,322.32,325.62,320.78,324.39,21890091,78.6037773128,79.4085442064,78.2282194292,79.108585637,87560364,0.0,1.0
